person,scan,curve,hand,frames_force,frames_velocity,duration_force_s,force_publish_hz,velocity_publish_hz,tcp_publish_hz,us_publish_hz,discard_s,comparison_samples,my_median_nm,my_mad_nm,my_abs_p95_nm,my_excess_rms_nm,my_active_fraction,predicted_rms_rad_s,predicted_abs_p95_rad_s,actual_rms_rad_s,actual_abs_p95_rad_s,actual_to_predicted_rms,zero_lag_corr,sign_agreement,excitation_reliable,apparent_lag_s,apparent_lag_ms,best_corr,lag_zero_corr,lag_corr_gain,lag_grid_dt_s,interpretation,initial_condition_spread_post_discard_rad_s
dianye,RH_Per_L_DtP,L,RH,1244,1191,6.214628485,200.0119561451146,191.63242045885406,191.6446015839352,30.010896732738587,1.2,988,-0.018922584332683907,0.015970951289220825,0.046506068064223215,0.008802246087491486,0.25303643724696356,0.010433346782610766,0.02454072928693115,0.011592859450389775,0.026629129428102312,1.1111352562067203,0.6970330107477053,0.5290948275862069,True,0.03502545900000431,35.02545900000431,0.7182795688661656,0.4214567369686776,0.29682283189748804,0.005003637000000616,mixed replay agreement,6.601876956361906e-05
dianye,RH_Per_L_PtD,L,RH,1271,1170,6.349888877000001,200.00349999825673,184.31700277165257,184.2551929117798,29.998708427036323,1.2,968,-0.009981066991358013,0.011866921223631172,0.03130608736880113,0.003534854793979948,0.060950413223140494,0.0009070654534167735,0.0019114868262145146,0.0044484895413660925,0.008075964068518099,4.904265204467141,0.08053422902326558,0.1581450653983353,False,nan,nan,nan,nan,nan,nan,weak torque excitation; apparent lag omitted,0.0
dianye,RH_Per_S_DtP,S,RH,1468,1327,7.334663507000001,200.00917541751377,181.09021468673708,181.03704819303016,30.000456109674154,1.2,1136,-0.007143325642001205,0.03288213030556511,0.07940345924170235,0.021584420019021635,0.3503521126760563,0.07224317379964515,0.1711759751260401,0.07349279488381179,0.1741228653594721,1.0172974278183329,0.9750667517230546,0.5153488372093024,True,0.025016315000003786,25.016315000003786,0.9853100489315244,0.9813149453312978,0.0039951036002265905,0.005003263000000757,mixed replay agreement,0.0
dianye,RH_Per_S_PtD,S,RH,1371,1255,6.850034216000001,199.99900099769076,183.3985822588757,183.35374123052128,29.999367330989674,1.2,1057,-0.015207986500971096,0.026758697093648587,0.06898127653569486,0.017737730944640397,0.30368968779564803,0.059241965030776486,0.13063115955351118,0.06155057546385528,0.13968980724087537,1.038969173826011,0.9737601012578623,0.4726720647773279,True,0.029626810500000156,29.626810500000154,0.9671725157386091,0.9482683452029712,0.018904170535637865,0.004937801750000026,mixed replay agreement,9.077106835127828e-05
yameng_1,LH_Per_C_DtP,C,LH,1095,984,5.470108174,199.99604490454087,179.8674191361654,179.88675336934938,29.993307966280973,1.2,797,-0.011145427888027446,0.038781801506335256,0.05315296522236914,0.012694465448382897,0.410288582183187,0.039903823648187606,0.07895297274135993,0.041032843581214416,0.08441477286425074,1.0282935275321188,0.9674359390000287,0.701058201058201,True,0.020014621000000066,20.014621000000066,0.9531405446047173,0.9468450281700521,0.006295516434665194,0.005003655250000016,mixed replay agreement,0.0
yameng_1,LH_Per_C_PtD,C,LH,1107,1016,5.541385442,199.58907597678711,183.32891849151048,183.34765026439032,30.094289771713886,1.2,819,-0.02493671229613345,0.026300004574225187,0.059523796167558096,0.01618749510983934,0.4297924297924298,0.05303970122930346,0.10109135777271344,0.05574055519436089,0.10953762531510751,1.0509213646091442,0.9754743346106466,0.6482939632545932,True,0.009911241000000404,9.911241000000404,0.969527543072288,0.9669737024263977,0.0025538406458902596,0.004955620500000202,mixed replay agreement,0.0
yameng_1,LH_Per_L_DtP,L,LH,1037,953,5.185961507000001,199.7700905804274,183.76103211045253,183.7653439412619,29.98019961584784,1.2,748,-0.0005302472373939623,0.009964328240101081,0.017703638002662753,0.0004477819524269477,0.001336898395721925,6.689245687430515e-05,0.0,0.0029549905652989173,0.006657305108283508,44.175243418723845,-0.019894378617353603,0.013422818791946308,False,nan,nan,nan,nan,nan,nan,weak torque excitation; apparent lag omitted,0.0
yameng_1,LH_Per_L_PtD,L,LH,1040,917,5.195232760000001,199.99103947750743,176.49963279588596,176.50797228188097,29.992096074562927,1.2,728,-0.0016320451501890495,0.011264726681293575,0.026560088445883222,0.0027885915658516025,0.03571428571428571,0.0006086039665431341,0.0008767536710562185,0.0031483419803259886,0.006563693646626605,5.173055309199753,0.019670564066937422,0.08053691275167785,False,nan,nan,nan,nan,nan,nan,weak torque excitation; apparent lag omitted,0.0
yameng_1,LH_Per_S_DtP,S,LH,1244,1175,6.214236639000001,200.02456813424865,189.05902703038674,189.08195298289795,30.000097679350297,1.2,978,0.0168526558691959,0.024791427854032703,0.05985321448209019,0.014953981464941094,0.4437627811860941,0.04869761029454621,0.11395268433222355,0.05093966715749282,0.12517116123113664,1.0460403878010767,0.9702501280924689,0.7364583333333333,True,0.030040092000001906,30.040092000001906,0.9604060249902131,0.952230177116511,0.008175847873702069,0.005006682000000318,mixed replay agreement,0.0
yameng_1,LH_Per_S_PtD,S,LH,1249,1113,6.240252215,199.99191651262447,178.39810882981976,178.3581755437108,30.004515711705004,1.2,925,-0.009296899459022992,0.028134675538769874,0.06619764974377348,0.016536153223606468,0.3254054054054054,0.05850266075043228,0.14245966977740862,0.058454333469941715,0.13963444389881613,0.9991739302132475,0.9760005587302178,0.4982658959537572,True,0.034923712250000793,34.92371225000079,0.9834113949764978,0.981519988974733,0.0018914060017647394,0.004989101750000113,mixed replay agreement,0.0
yameng_1,RH_Per_C_DtP,C,RH,1271,1179,6.348858347,200.03596404070157,185.67541508515512,185.70267842833633,29.99309611336459,1.2,991,-0.002445382937786426,0.02062823419017037,0.043845352485981384,0.007191072102956748,0.15338042381432895,0.013929118839324706,0.03624710328491029,0.014316654959133545,0.03715420121493908,1.0278220125967155,0.9037330810153125,0.32819383259911894,True,0.030046792500002084,30.046792500002084,0.8831432435190517,0.8683049238337307,0.01483831968532101,0.005007798750000347,mixed replay agreement,0.0
yameng_1,RH_Per_C_PtD,C,RH,1294,1216,6.4634828440000005,200.04694546381933,188.10565732676056,188.13386363805438,30.009795716662424,1.2,1021,0.014377514632932324,0.01842900685572529,0.04698835692834975,0.008921586055118742,0.21253672869735554,0.014535348214777293,0.03468573950591712,0.015577576062239291,0.03640351294000689,1.071702984480442,0.8925128392772541,0.4598698481561822,True,0.03508272950000069,35.08272950000069,0.91258081652826,0.9067311382649357,0.005849678263324276,0.005011818500000098,mixed replay agreement,0.0
yameng_1,RH_Per_L_DtP,L,RH,1234,1162,6.170088633000001,199.83505478437425,188.31659812818924,188.32792673109722,30.002002272005896,1.2,961,-0.023922356980747975,0.013478566974714477,0.045845264210285806,0.008805612785195954,0.3350676378772112,0.02219104376327483,0.039725827890363156,0.023653996323740527,0.0444266401496079,1.0659253605225554,0.9176062280501522,0.6716577540106952,True,0.03003787050000195,30.03787050000195,0.8862222004314938,0.8517372870631922,0.03448491336830162,0.005006311750000325,mixed replay agreement,3.429802787202824e-05
yameng_1,RH_Per_L_PtD,L,RH,1234,1182,6.169270305,199.8615620717238,191.65758562340753,191.59478213201746,30.009208839477,1.2,975,-0.003921418082532837,0.010307353163076363,0.02241710505388468,0.001000308492505314,0.009230769230769232,0.00019242326610438275,0.0002196395613296063,0.0032142857919437995,0.006465402280655222,16.704247137142783,0.05489839322507066,0.07026348808030113,False,nan,nan,nan,nan,nan,nan,weak torque excitation; apparent lag omitted,0.0
yameng_1,RH_Per_S_DtP,S,RH,1503,1350,7.518700163000001,199.7685726838047,179.53359760007697,179.55231233231447,30.004972227965133,1.2,1165,-0.0018185242894997247,0.03890344632742868,0.07958270550477514,0.023281494765191525,0.4240343347639485,0.08762254252248622,0.2103802657735318,0.09044569302766817,0.2180483091495829,1.0322194543083185,0.977901183479489,0.6147614761476148,True,0.035010074750001285,35.01007475000129,0.9852813483343554,0.9814233663914497,0.003857981942905764,0.005001439250000184,mixed replay agreement,0.0
yameng_1,RH_Per_S_PtD,S,RH,1432,1294,7.155676778000001,199.9810841651741,181.02105831789493,180.97006409982046,30.002171772701463,1.2,1103,-0.0032853428281000114,0.024341080012360804,0.05932245669481456,0.013783405055196835,0.27379873073436084,0.05044047934707338,0.12702839917970268,0.05198422403042116,0.12872799942773236,1.0306052738461406,0.9717657548920842,0.39399806389157793,True,0.02475896249999998,24.75896249999998,0.9638515305545511,0.9585015524247357,0.005349978129815414,0.004951792499999996,mixed replay agreement,0.0
yameng_2,LH_Per_C_DtP,C,LH,1042,926,5.204959334000001,200.00156258665592,177.97198078610913,177.90724971685242,29.997808648540605,1.2,725,-0.021919024586474267,0.03131815193029821,0.06272793371782111,0.01627842190936521,0.4110344827586207,0.055386251328266786,0.10203084996053141,0.05691421544239426,0.11060158758933289,1.0275874260756779,0.9738140896101628,0.6211453744493393,True,0.005003201000000068,5.003201000000068,0.9604056956643395,0.9593696576780212,0.00103603798631835,0.005003201000000068,mixed replay agreement,0.0
yameng_2,LH_Per_C_PtD,C,LH,1034,920,5.1646759630000005,200.01254820253277,178.10544766595834,178.1331503836691,30.011397542681717,1.2,728,-0.02519898631831007,0.02870687480329806,0.06477999029749355,0.01762544859611566,0.43543956043956045,0.054956934165711346,0.10617504828956792,0.05702823469153467,0.11094609369097472,1.0376895210270962,0.9525531333590771,0.6463768115942029,True,0.025098362500002303,25.098362500002303,0.9580639725034923,0.9441515490450085,0.013912423458483758,0.0050196725000004605,mixed replay agreement,0.0
yameng_2,LH_Per_L_DtP,L,LH,953,842,4.759928951,200.00298529666014,176.86427942467253,176.893396659441,30.00593495839918,1.2,646,-0.009933967237297114,0.008272159674625528,0.022616149520100853,0.0004894625173795719,0.0015479876160990713,9.771058309205859e-05,0.0001336858213703711,0.003108482402020766,0.0065486142267309495,31.813159881484808,0.0353801451545013,0.06994328922495274,False,nan,nan,nan,nan,nan,nan,weak torque excitation; apparent lag omitted,0.0
yameng_2,LH_Per_L_PtD,L,LH,961,870,4.801143812,199.952352520783,181.19195488033168,181.2068194719596,29.999552569173243,1.2,678,0.0063579967944386185,0.009952447203932336,0.020911834401740773,0.0006092942509623374,0.004424778761061947,8.967948088383451e-05,9.345900384861099e-05,0.0028480709989325555,0.0060106706121827655,31.758335026735693,-0.12204564109090262,0.04929577464788732,False,nan,nan,nan,nan,nan,nan,weak torque excitation; apparent lag omitted,0.0
