frame,timestamp_ns,time_s,alignment_valid,near_dark_left,near_dark_center,near_dark_right,mid_dark_left,mid_dark_center,mid_dark_right,deep_dark_left,deep_dark_center,deep_dark_right,fx_n,fy_n,fz_n,mx_nm,my_nm,mz_nm,omega_y_rad_s
0,1788956155723336440,0.0,False,0.7930894308943089,0.06991869918699187,0.0,0.9921568627450981,0.037254901960784306,0.0,0.6113924050632912,0.09767932489451477,0.0,nan,nan,nan,nan,nan,nan,nan
1,1788956155755439762,0.032103322000000004,False,0.7922764227642276,0.06585365853658537,0.0,0.9918300653594772,0.029084967320261435,0.0,0.6069620253164556,0.0780590717299578,0.0,nan,nan,nan,nan,nan,nan,nan
2,1788956155791429034,0.068092594,False,0.7922764227642276,0.06666666666666668,0.0,0.9908496732026144,0.029084967320261435,0.0,0.6088607594936708,0.07805907172995781,0.0,nan,nan,nan,nan,nan,nan,nan
3,1788956155823415969,0.100079529,False,0.7947154471544715,0.0483739837398374,0.0,0.9954248366013072,0.02287581699346405,0.0,0.6078059071729959,0.06244725738396625,0.0,nan,nan,nan,nan,nan,nan,nan
4,1788956155855444004,0.132107564,False,0.7967479674796747,0.046747967479674794,0.0,0.996078431372549,0.023529411764705882,0.0,0.6078059071729958,0.05717299578059072,0.0,nan,nan,nan,nan,nan,nan,nan
5,1788956155891303107,0.16796666700000001,True,0.7951219512195122,0.03943089430894309,0.0,0.9947712418300654,0.016339869281045753,0.0,0.6111814345991562,0.04472573839662447,0.0,-0.5750098856119077,0.04142904464033424,4.250930649416549,0.1334602325261664,0.02580550698889842,0.08544510982896635,0.004614007962579169
6,1788956155923326011,0.199989571,True,0.7959349593495935,0.03861788617886179,0.0,0.9950980392156863,0.014705882352941176,0.0,0.609704641350211,0.04050632911392405,0.0,-0.4552738592202701,0.4275677787091934,4.374429946967421,0.1761251718451331,0.008427076534190886,0.12011202929769851,0.0
7,1788956155955508540,0.23217210000000002,True,0.7967479674796748,0.03739837398373984,0.0,0.9941176470588236,0.01437908496732026,0.0,0.5947257383966245,0.03080168776371308,0.0,-0.516850366695313,0.2048687802109222,4.224782332060525,0.1557079764694755,0.020557651957897924,0.09174301858192405,0.025365974321552028
8,1788956155991198184,0.267861744,True,0.7959349593495935,0.03577235772357724,0.0,0.9977124183006536,0.004901960784313725,0.0,0.5907172995780591,0.02742616033755274,0.0,-0.6522222159059825,-0.0006391973100736276,4.242239042914651,0.14317355147986383,0.0249930758530845,0.08382740608973027,0.027288435466644147
9,1788956156023409069,0.30007262900000004,True,0.7959349593495935,0.03536585365853658,0.0,0.9980392156862745,0.004248366013071896,0.0,0.5921940928270042,0.026160337552742618,0.0,-0.6117486525990281,0.3058313169990916,4.13526141097968,0.16928349268653367,0.020745697332946025,0.12262909811493894,-0.00817503624630786
10,1788956156055396861,0.332060421,True,0.795528455284553,0.024796747967479674,0.0,0.99640522875817,0.003594771241830065,0.0,0.6141350210970463,0.0229957805907173,0.0,-0.5744666268111973,-0.17123049403583623,4.132131385488473,0.13090289875389596,0.024267048716302368,0.08456527167950911,-0.019773187789918552
11,1788956156091366191,0.368029751,True,0.7951219512195122,0.023577235772357725,0.0,0.996078431372549,0.004248366013071896,0.0,0.620042194092827,0.023839662447257385,0.0,-0.781785096126433,-0.07368923197383466,4.307272586154614,0.14838152339171157,0.030683621668924826,0.08883408441139043,0.0008251333878942871
12,1788956156123389773,0.400053333,True,0.7947154471544715,0.023983739837398373,0.0,0.99640522875817,0.0026143790849673205,0.0,0.6109704641350211,0.028270042194092827,0.0,-0.637130921149353,-0.11463567680122067,4.349764671023644,0.14744474585882975,0.02314222610620175,0.09708750268900529,-0.007570679983543519
13,1788956156155459998,0.432123558,True,0.7971544715447154,0.023170731707317073,0.0,0.9947712418300654,0.002287581699346405,0.0,0.6099156118143461,0.028902953586497894,0.0,-0.6883322452323151,-0.0977796393887474,4.557708282599847,0.15323467230832644,0.01680687610431013,0.09960827520641582,0.028952134406237028
14,1788956156191372466,0.46803602600000005,True,0.7959349593495936,0.03130081300813008,0.0,0.9970588235294118,0.0026143790849673205,0.0,0.6143459915611814,0.01708860759493671,0.0,-0.6372367897592344,-0.41542788361160615,4.387457298951146,0.1320908448601651,0.02352225455207969,0.09406350597329172,-0.023961678983780814
15,1788956156223419579,0.500083139,True,0.7955284552845528,0.03211382113821139,0.0,0.9941176470588236,0.0029411764705882353,0.0,0.6109704641350211,0.014767932489451477,0.0,-0.6798291044650708,0.020852714664314563,4.42498344570987,0.16556868524993923,0.012070270604285923,0.1133901421139138,0.012423060918153428
16,1788956156255491726,0.5321552860000001,True,0.7951219512195122,0.032926829268292684,0.0,0.9937908496732026,0.0029411764705882353,0.0,0.620464135021097,0.027637130801687764,0.0,-0.5274550786940664,-0.026938195706225937,4.391465394001963,0.15975650520320833,0.004156018317293446,0.10883772994717536,0.02729341543820274
17,1788956156291326690,0.56799025,True,0.7955284552845528,0.030894308943089432,0.0,0.9977124183006536,0.015359477124183007,0.0,0.6213080168776371,0.03185654008438819,0.0,-0.6805594196611839,-0.3420649377676284,4.438676714794923,0.13595440168901474,0.02341099839929372,0.0817942874057504,0.015008113467144943
18,1788956156323410062,0.600073622,True,0.7963414634146342,0.03211382113821139,0.0,0.9977124183006536,0.018627450980392153,0.0,0.6244725738396626,0.03396624472573839,0.0,-0.3867183137857757,0.09381124714596797,4.458570909019221,0.18054509155234058,-0.008599070748746756,0.1327190199763406,0.004769036991684646
19,1788956156355436354,0.632099914,True,0.7975609756097561,0.021544715447154472,0.0,0.9937908496732026,0.014052287581699347,0.0,0.6143459915611814,0.0189873417721519,0.0,-0.6308486878232817,-0.16325437584121427,4.37689909056443,0.15085562110528888,0.01201493632891033,0.10711822846536094,0.011299465600121619
20,1788956156391340487,0.668004047,True,0.7971544715447154,0.02073170731707317,0.0,0.9934640522875817,0.01372549019607843,0.0,0.6154008438818565,0.01877637130801688,0.0,-0.7162216361269464,-0.3248496940461391,4.202181488505191,0.1413214823522214,0.022812828174784566,0.0968481890617292,0.010271197678347794
21,1788956156423392208,0.700055768,True,0.7963414634146341,0.015447154471544716,0.0,0.9898692810457517,0.01111111111111111,0.0,0.6088607594936708,0.010337552742616034,0.0,-0.7662118880609226,-0.14194079076401994,4.235901616120101,0.15267407565364752,0.018010135471093522,0.10888496697910077,-0.013828111510510058
22,1788956156455442811,0.7321063710000001,True,0.7967479674796748,0.015040650406504066,0.0,0.9872549019607844,0.010784313725490196,0.0,0.609493670886076,0.010337552742616034,0.0,-0.5653167155297132,-0.30156534086092146,4.0925787252365335,0.13556544307252227,0.014846316992411028,0.08853649084298623,-0.01340003786072559
23,1788956156491389500,0.7680530600000001,True,0.7995934959349593,0.006097560975609756,0.0,0.9954248366013072,0.008496732026143792,0.0,0.6120253164556961,0.0065400843881856545,0.0,-0.8517512140061863,-0.21873461610993095,4.304744550192447,0.15068844244023613,0.026611012023200143,0.10311949533368589,0.0
24,1788956156523400259,0.800063819,True,0.7991869918699187,0.004471544715447155,0.0,0.9970588235294118,0.008823529411764706,0.0,0.6122362869198311,0.007172995780590717,0.0,-0.7003055516714418,-0.29225942259931864,4.091134642933914,0.14310629927220955,0.02121181494025386,0.1038749591848434,0.019089212876698933
25,1788956156555434031,0.832097591,True,0.7975609756097561,0.004471544715447155,0.0,0.9973856209150327,0.008169934640522876,0.0,0.609282700421941,0.007172995780590717,0.0,-0.7375450293379424,-0.21763026442669758,4.369957918514903,0.15648030919810468,0.01080174340203097,0.11889570503569159,0.0018753339763108749
26,1788956156591362862,0.868026422,True,0.7975609756097561,0.00040650406504065046,0.0,0.9807189542483661,0.007516339869281045,0.0,0.6107594936708861,0.00379746835443038,0.0,-0.8515610148527011,-0.47492555143490095,4.303073322630672,0.14196282875907457,0.034004578947772035,0.10486772773982582,0.0026842186980313206
27,1788956156623393921,0.900057481,True,0.7975609756097561,0.00040650406504065046,0.0,0.9784313725490197,0.008169934640522876,0.0,0.6090717299578059,0.004641350210970464,0.0,-0.6266397475390044,-0.315377201949812,4.138260425796178,0.14996261525416738,0.009515172160007013,0.12354865408348169,0.0
