frame,timestamp_ns,time_s,alignment_valid,near_dark_left,near_dark_center,near_dark_right,mid_dark_left,mid_dark_center,mid_dark_right,deep_dark_left,deep_dark_center,deep_dark_right,fx_n,fy_n,fz_n,mx_nm,my_nm,mz_nm,omega_y_rad_s
0,1788952590484999958,0.0,False,0.2760162601626016,0.0012195121951219512,0.0,0.30980392156862746,0.0,0.0,0.24345991561181432,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
1,1788952590517049538,0.03204958,False,0.27560975609756094,0.0016260162601626018,0.0,0.30882352941176466,0.0,0.0,0.2016877637130802,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
2,1788952590549089469,0.064089511,False,0.2658536585365853,0.0012195121951219512,0.0,0.2823529411764706,0.0,0.0,0.19219409282700423,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
3,1788952590584935089,0.09993513100000001,False,0.2642276422764228,0.0012195121951219512,0.0,0.27712418300653596,0.0,0.0,0.1890295358649789,0.0,0.00021097046413502107,nan,nan,nan,nan,nan,nan,nan
4,1788952590616916706,0.131916748,False,0.2426829268292683,0.002032520325203252,0.0,0.2428104575163399,0.0,0.0,0.15063291139240503,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
5,1788952590648937562,0.16393760400000001,True,0.241869918699187,0.002032520325203252,0.0,0.23888888888888887,0.0,0.0,0.15063291139240506,0.0,0.0,0.13101369055097067,-0.19674010183645865,4.0937416613423085,0.06878692977305804,-0.0019260038972573027,0.02900463983404424,0.005592085236776136
6,1788952590684978721,0.199978763,True,0.2252032520325203,0.00040650406504065046,0.0,0.22777777777777777,0.0,0.0,0.1419831223628692,0.0,0.0,0.21127694206891467,0.06989534986742871,3.986911480045981,0.08640892757123106,-0.017586482730604366,0.04485388837498447,0.0
7,1788952590716995997,0.23199603900000001,True,0.22439024390243906,0.00040650406504065046,0.0,0.22549019607843138,0.0,0.0,0.1417721518987342,0.0,0.0,0.01669909015898674,-0.3849718115872161,4.011241296476914,0.05134433398708113,-0.00020436177034398166,0.01091841494758479,-0.028810234334982796
8,1788952590748997630,0.263997672,True,0.2134146341463415,0.0,0.0,0.2212418300653595,0.0,0.0,0.13354430379746834,0.0,0.0,0.03958715203042451,-0.2948341649222026,3.9540812154517995,0.06019887108322976,-0.005301710489311139,0.02323704971675153,-0.017791812370010464
9,1788952590784932494,0.299932536,True,0.2134146341463415,0.0,0.0,0.2189542483660131,0.0,0.0,0.13164556962025317,0.0,0.0,0.23265684373470896,-0.21345163474532006,3.9412579262734564,0.06951010820775816,-0.022284332345792402,0.03480211294845263,-0.001928671561265993
10,1788952590816966356,0.331966398,True,0.21463414634146338,0.0,0.0,0.21732026143790847,0.0,0.0,0.129957805907173,0.0,0.0,0.09790383183780338,-0.19653368552962844,3.9101385520520098,0.06577053725896484,-0.012107700933761486,0.025927803581970037,-0.011920531143845187
11,1788952590849021707,0.364021749,True,0.2292682926829268,0.0,0.0,0.23137254901960785,0.0,0.0,0.1308016877637131,0.0,0.0,0.07610034275124788,-0.1671302504542667,3.843525942699582,0.07014560588522692,-0.009237661477151106,0.027863624644243988,-0.01699090449981744
12,1788952590884957306,0.39995734800000005,True,0.22886178861788617,0.0,0.0,0.23333333333333334,0.0,0.0,0.13185654008438819,0.0,0.0,0.35613465332752847,0.10123241121298007,3.9199044039818087,0.09219807086781129,-0.03526775591376634,0.04851309604159515,-0.002990572505968504
13,1788952590916976405,0.43197644700000004,True,0.23211382113821138,0.0,0.0,0.23888888888888887,0.0,0.0,0.12236286919831225,0.0,0.0,-0.03312753008038993,-0.6475002779813336,3.991493950026496,0.031933900810404675,-0.0005365068141836235,-0.0007420250019087062,-0.010203555448332803
14,1788952590949073834,0.46407387600000005,True,0.23373983739837398,0.0,0.0,0.23790849673202613,0.0,0.0,0.12362869198312235,0.0,0.0,0.1540964534722855,-0.10546321772057117,4.064968363191495,0.07708105429826968,-0.0144218803900932,0.029216434689118435,0.008130939430257257
15,1788952590984968302,0.499968344,True,0.20081300813008132,0.0,0.0,0.21045751633986928,0.0,0.0,0.10506329113924051,0.0,0.0,0.21385762333038927,-0.09420459149078834,4.071507303968241,0.07980389408576058,-0.021610749656540338,0.0404028162526473,-0.001826933603719295
16,1788952591017028055,0.5320280970000001,True,0.1967479674796748,0.0,0.0,0.2084967320261438,0.0,0.0,0.10717299578059072,0.0,0.0,-0.057970452124799454,-0.3929371691261929,4.162825948278766,0.05398035707679194,0.0008427356111209022,0.008985164310345305,-0.0022060476549030485
17,1788952591049024584,0.564024626,True,0.17398373983739837,0.0,0.0,0.1627450980392157,0.0,0.0,0.08248945147679325,0.0,0.0,0.052899670962169854,-0.25600931689826717,4.145637431656228,0.06355689983687818,-0.008974590797767192,0.02016714568902318,-0.012314600996032309
18,1788952591084943120,0.5999431620000001,True,0.17276422764227642,0.0,0.0,0.1568627450980392,0.0,0.0,0.07763713080168776,0.0,0.0,0.2225394017823843,-0.08223173955498188,4.04313315414902,0.07877923168967324,-0.024915609502432576,0.0404069855907528,-0.004775531597754282
19,1788952591117061599,0.6320616410000001,True,0.17235772357723575,0.0,0.0,0.1284313725490196,0.0,0.0,0.055907172995780595,0.0,0.0,-0.04207349585007969,-0.31411685316806537,3.9707475082312405,0.05794667497493941,-0.0014336380629910838,0.022708971897709037,0.005796456684472279
20,1788952591149070654,0.664070696,True,0.1626016260162602,0.0,0.0,0.11764705882352941,0.0,0.0,0.050210970464135016,0.0,0.0,-0.05244897967075124,-0.27061851266965586,3.970986264314554,0.06253743067216093,-0.005118233248633186,0.02419991736398532,-0.01265223087947465
21,1788952591185145357,0.7001453990000001,True,0.16056910569105692,0.0,0.0,0.115359477124183,0.0,0.0,0.04789029535864979,0.0,0.0,0.2177647246334926,-0.1019826616091089,4.04696268640676,0.07563451893459586,-0.02985031409293979,0.03663079471902865,-0.0010128490998519391
22,1788952591217192268,0.7321923100000001,True,0.13414634146341464,0.0,0.0,0.06732026143790851,0.0,0.0,0.025949367088607594,0.0,0.0,-0.01500520864777366,-0.4940032021257589,4.147454781843145,0.04685787483899705,-0.014011389613077744,0.00652084913522041,-0.009342993644691922
23,1788952591249297985,0.764298027,True,0.13333333333333333,0.0,0.0,0.06405228758169934,0.0,0.0,0.02742616033755274,0.0,0.0,0.13124346470477244,-0.23858069719717973,4.082816464374103,0.06902541789826623,-0.02132874677528644,0.027802015207902136,-0.019248726561806165
