frame,timestamp_ns,time_s,alignment_valid,near_dark_left,near_dark_center,near_dark_right,mid_dark_left,mid_dark_center,mid_dark_right,deep_dark_left,deep_dark_center,deep_dark_right,fx_n,fy_n,fz_n,mx_nm,my_nm,mz_nm,omega_y_rad_s
0,1788955653142823484,0.0,False,0.30569105691056914,0.0,0.0,0.30392156862745096,0.0,0.0,0.23185654008438822,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
1,1788955653174822994,0.03199951,False,0.30284552845528456,0.0,0.0,0.30163398692810456,0.0,0.0,0.23037974683544302,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
2,1788955653210968674,0.06814519000000001,False,0.29471544715447157,0.0,0.0,0.2950980392156863,0.0,0.0,0.23628691983122363,0.0,0.00021097046413502107,nan,nan,nan,nan,nan,nan,nan
3,1788955653242936050,0.100112566,False,0.2926829268292683,0.0,0.0,0.2911764705882353,0.0,0.0,0.2350210970464135,0.0,0.00021097046413502107,nan,nan,nan,nan,nan,nan,nan
4,1788955653274897276,0.132073792,False,0.2926829268292683,0.0,0.0,0.29215686274509806,0.0,0.0,0.23670886075949368,0.0,0.00042194092827004215,nan,nan,nan,nan,nan,nan,nan
5,1788955653310814152,0.167990668,True,0.2894308943089431,0.0,0.0,0.2892156862745098,0.0,0.0,0.23143459915611814,0.0,0.0008438818565400843,0.2795768469749986,2.4225457398060652,4.362616356944453,0.14802077356721824,-0.013681265659862168,0.07834632626265703,0.00999102886054109
6,1788955653343006972,0.20018348800000002,True,0.28821138211382114,0.0,0.0,0.2879084967320261,0.0,0.0,0.23438818565400849,0.0,0.0008438818565400843,-0.10303571057511629,2.2670300297803894,4.218797441843247,0.12706661705678837,0.019617869752097897,0.05860292075963136,0.0014142046646798152
7,1788955653374837838,0.232014354,True,0.2886178861788618,0.0,0.0,0.3183006535947713,0.0,0.0,0.22573839662447254,0.0,0.00042194092827004215,0.34537726928096224,2.5784316728599137,4.278904836368741,0.15420569627511868,-0.015899799434735497,0.07584508255711658,0.017264758002195457
8,1788955653410795584,0.2679721,True,0.2890243902439025,0.0,0.0,0.31993464052287585,0.0,0.0,0.22552742616033755,0.0,0.0008438818565400843,0.3527829276751675,2.710743738443166,4.1605289293286045,0.16356446260263005,-0.022161629943954656,0.09241053777618774,-0.0011989826974759161
9,1788955653442754051,0.29993056700000004,True,0.28048780487804875,0.0,0.0,0.3088235294117647,0.0,0.0,0.23586497890295358,0.0,0.0,0.14225930761121575,2.40254531120219,4.202311499210981,0.1325791419885443,0.0007699198405027375,0.05911901089816707,0.0074039709875365275
10,1788955653474819960,0.33199647600000004,True,0.2788617886178862,0.0,0.0,0.30718954248366015,0.0,0.0,0.2352320675105485,0.0,0.0,0.16908455630811492,2.593845520780216,4.233779161385296,0.14962838504667236,-0.0022233117903201526,0.07959772794458186,-0.008658648120680465
11,1788955653510666721,0.36784323700000005,True,0.27682926829268295,0.0,0.0,0.3,0.0,0.0,0.24409282700421944,0.0,0.0,0.17063841096850885,2.5683907803026864,4.187186896279703,0.14857570601017392,-0.0075377298878476105,0.08011638537552791,-0.008490841943061584
12,1788955653542873704,0.40005022,True,0.27520325203252033,0.0,0.0,0.2977124183006536,0.0,0.0,0.24535864978902952,0.0,0.0,0.1077480727110034,2.3737357966375163,4.300473182962812,0.13005250827578552,0.0026120342726483298,0.05074416487980473,-0.0018556580749130905
13,1788955653574784786,0.43196130200000005,True,0.27479674796747966,0.0,0.0,0.29901960784313725,0.0,0.0,0.24535864978902952,0.0,0.0,0.1760713951913664,2.4329022046462407,4.200791184888881,0.1368987755634826,-0.002005933191253536,0.0663240264339753,-0.003781091899289123
14,1788955653610657206,0.467833722,True,0.26951219512195124,0.0,0.0,0.296078431372549,0.0,0.0,0.24957805907172995,0.0,0.0,0.11638744767257103,2.5995866324496477,4.145541640940055,0.15384922042727184,-0.0006252616390950195,0.07473610897392557,0.01389257479779239
15,1788955653642767779,0.49994429500000004,True,0.26991869918699185,0.0,0.0,0.2931372549019608,0.0,0.0,0.25021097046413504,0.0,0.0,0.06751060651907492,2.123279504191434,4.166936601442474,0.10761138164290707,0.015245660786784944,0.04429411226996645,0.0018772895886704484
16,1788955653674825530,0.532002046,True,0.2634146341463415,0.0,0.0,0.2774509803921569,0.0,0.0,0.22995780590717302,0.0,0.0,0.27403286491375134,2.919745541722926,4.274733292920203,0.18381876959778773,-0.025288896296838666,0.09265553875188333,0.001565550513935356
17,1788955653710794472,0.567970988,True,0.2630081300813008,0.0,0.0,0.27647058823529413,0.0,0.0,0.22932489451476795,0.0,0.0,0.08360341296571527,2.267522134811833,4.0366874291476895,0.12263726775828643,0.009911947427374184,0.06503299573215152,-0.0037074374975496604
18,1788955653742848999,0.600025515,True,0.24918699186991872,0.0,0.0,0.2526143790849673,0.0,0.0,0.2219409282700422,0.0,0.0,0.15376447076505384,2.425673626255774,4.272275249639726,0.14215151239649568,-0.00786774578837887,0.05006652452196762,0.008743111587377624
19,1788955653774942863,0.632119379,True,0.24715447154471545,0.0,0.0,0.24346405228758167,0.0,0.0,0.2107594936708861,0.0,0.0,0.27329761956207976,2.6820604733259263,4.238894588528892,0.15487507273008966,-0.013794232605709195,0.08051947002920647,-0.00919939920074853
20,1788955653810914869,0.6680913850000001,True,0.22804878048780486,0.0,0.0,0.22254901960784315,0.0,0.0,0.1780590717299578,0.0,0.0,0.23570957706444484,2.814965104298567,4.2377413305263305,0.16297367168233673,-0.013673978176920829,0.0826086006812375,0.007715621068346731
21,1788955653842763262,0.6999397780000001,True,0.22560975609756095,0.0,0.0,0.2205882352941176,0.0,0.0,0.1670886075949367,0.0,0.0,0.05784572642037755,2.551825073003123,4.266443210026367,0.14189465594072073,0.0068243044373166055,0.06323052746327096,0.007703653476477095
22,1788955653874899439,0.732075955,True,0.22479674796747967,0.0,0.0,0.21895424836601304,0.0,0.0,0.16223628691983122,0.0,0.0,0.18850985853673263,2.6387180860189865,4.265371622685046,0.14390107911115263,-0.008057898220741998,0.07344162039870061,-0.002516510982895827
