frame,timestamp_ns,time_s,alignment_valid,near_dark_left,near_dark_center,near_dark_right,mid_dark_left,mid_dark_center,mid_dark_right,deep_dark_left,deep_dark_center,deep_dark_right,fx_n,fy_n,fz_n,mx_nm,my_nm,mz_nm,omega_y_rad_s
0,1788954222207979680,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.00189873417721519,0.0012658227848101266,0.0,nan,nan,nan,nan,nan,nan,nan
1,1788954222239986991,0.032007311000000004,False,0.0,0.0,0.002032520325203252,0.0,0.0,0.0,0.0008438818565400843,0.00042194092827004215,0.0,nan,nan,nan,nan,nan,nan,nan
2,1788954222272089202,0.064109522,False,0.0,0.0,0.0024390243902439024,0.0,0.0,0.0,0.0010548523206751054,0.00042194092827004215,0.0,nan,nan,nan,nan,nan,nan,nan
3,1788954222307977277,0.09999759700000001,False,0.0,0.0,0.0,0.0,0.0,0.0,0.00042194092827004215,0.0006329113924050633,0.00042194092827004215,nan,nan,nan,nan,nan,nan,nan
4,1788954222340035628,0.132055948,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0010548523206751054,0.0006329113924050633,0.00042194092827004215,0.2891323686480798,1.6742245335684345,3.981227869248684,0.09182146332787909,0.031347517619771136,0.05253793945530592,-0.021925891537892116
5,1788954222371988410,0.16400873000000002,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042194092827004215,0.3830611090712117,1.912541420687474,4.028046535184624,0.11234074854898672,0.026401446031669284,0.05244171237790848,-0.017507664721808064
6,1788954222407987708,0.200008028,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0006329113924050632,0.0,0.00042194092827004215,0.35268605045816903,1.948869732066877,3.9759491447459068,0.11278320021055702,0.02975329570211323,0.052625804028821145,-0.0009594667257449573
7,1788954222440085062,0.23210538200000003,True,0.0,0.0,0.0,0.0,0.0,0.0,0.00021097046413502107,0.0,0.0,0.4308796389233538,1.950140653335091,3.9208768759726826,0.1086166920190044,0.021695930940456798,0.05648464540803972,0.0018706402617691682
8,1788954222472054595,0.264074915,True,0.00040650406504065046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5222673513466625,1.9287990019163928,3.849410239182466,0.11061543319983774,0.013664263599548806,0.06541563805131642,-0.007226642341404685
9,1788954222508065017,0.300085337,True,0.00040650406504065046,0.0,0.0,0.0,0.0,0.0,0.00042194092827004215,0.0,0.0,0.4699201665218393,1.8736604491945055,3.768304371352649,0.10542522000115369,0.016659175882754354,0.04938812537007958,-0.0019085960612037383
